Species,Population,Latitude,Longitude,Year_start,Year_end,Temperature,Vial,Replicate,Sex,Wing_area,Wing_shape,Wing_vein,Asymmetry_wing_area,Asymmetry_wing_shape,Asymmetry_wing_vein
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,10,2,male,1.017,2.202,2.373,0.002,0.005,0.119
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,10,3,female,1.198,2.277,2.609,0.008,0.017,0.033
D.buzzatii,Binjour,-25.52,151.45,1994,1994,20,10,3,male,0.982,2.242,2.483,0.039,0.017,0.111
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,1,1,female,0.993,2.323,2.445,0.011,0.059,0.057
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,1,1,male,0.963,2.185,2.479,0.004,0.027,0.005
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,1,2,female,1.019,2.263,2.521,0.061,0.027,0.02
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,1,2,male,0.86,2.236,2.488,0.003,0.019,0.09
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,1,3,female,1.066,2.299,2.334,0.011,0.043,0.042
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,1,3,male,0.917,2.239,2.611,0.013,0.038,0.076
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,2,1,female,1.031,2.335,2.489,0.016,0.011,0.052
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,2,1,male,0.892,2.265,2.621,0.018,0.01,0.089
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,2,2,female,1.034,2.232,2.509,0.009,0.032,0.042
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,2,2,male,0.901,2.23,2.436,0.019,0.013,0.014
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,2,3,female,0.988,2.295,2.425,0.016,0.022,0.022
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,2,3,male,0.938,2.235,2.552,0.026,0.016,0.067
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,3,1,female,1.032,2.252,2.438,0.002,0.01,0.032
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,3,1,male,0.867,2.258,2.58,0.024,0.045,0.026
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,3,2,female,1.071,2.198,2.51,0.003,0.063,0.085
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,3,2,male,0.826,2.266,2.387,0.008,0.011,0.003
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,3,3,female,1.116,2.275,2.433,0.009,0.014,0.131
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,3,3,male,0.838,2.224,2.471,0.026,0.044,0.231
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,4,1,female,0.996,2.247,2.36,0.014,0.002,0.043
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,4,1,male,0.9,2.227,2.635,0.005,0.066,0.09
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,4,2,female,1.024,2.242,2.466,0.005,0.065,0.007
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,4,2,male,0.883,2.193,2.558,0.014,0,0.045
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,4,3,female,1.01,2.317,2.592,0.043,0.016,0.149
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,4,3,male,0.872,2.189,2.547,0.03,0.04,0.017
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,5,1,female,1.022,2.257,2.403,0.038,0.053,0.028
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,5,1,male,0.942,2.253,2.45,0.007,0.041,0.066
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,5,2,female,1.02,2.257,2.449,0.005,0.048,0.048
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,5,2,male,0.898,2.264,2.536,0.02,0.102,0.063
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,5,3,female,1.046,2.299,2.511,0.041,0.045,0.062
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,5,3,male,0.891,2.225,2.616,0.007,0.003,0.094
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,6,1,female,0.951,2.346,2.527,0.021,0.048,0.037
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,6,1,male,0.874,2.278,2.429,0.04,0.051,0.019
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,6,2,female,1.04,2.264,2.367,0.04,0.022,0.182
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,6,2,male,0.9,2.135,2.466,0.011,0.012,0.193
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,6,3,female,1.039,2.261,2.452,0,0.004,0.06
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,6,3,male,0.856,2.182,2.555,0.014,0.044,0.108
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,7,1,female,0.975,2.319,2.487,0.013,0.011,0.016
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,7,1,male,0.916,2.204,2.646,0.034,0.058,0.089
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,7,2,female,1.037,2.295,2.546,0.001,0.007,0.032
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,7,2,male,0.863,2.245,2.444,0.006,0.035,0.059
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,7,3,female,1.107,2.195,2.304,0.01,0.011,0.048
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,7,3,male,0.904,2.232,2.516,0,0.001,0.02
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,8,1,female,1.015,2.264,2.395,0.033,0.006,0.101
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,8,1,male,0.867,2.33,2.517,0.034,0.043,0.045
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,8,2,female,1.003,2.32,2.591,0.005,0.033,0.011
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,8,2,male,0.865,2.235,2.296,0.014,0.032,0.015
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,8,3,female,0.934,,2.433,,,0.215
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,8,3,male,0.912,2.214,2.574,0.016,0.044,0.163
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,9,1,female,0.999,2.345,2.305,0.064,0.098,0.015
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,9,1,male,0.824,2.231,2.324,0.011,0.067,0.186
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,9,2,female,0.961,,2.601,,,0.063
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,9,2,male,0.91,2.2,2.53,0.015,0.047,0.161
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,9,3,female,1.031,2.259,2.457,0,0.07,0.049
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,9,3,male,0.846,2.228,2.325,0.03,0.027,0.038
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,10,1,female,0.996,2.23,2.527,0.055,0.107,0.019
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,10,1,male,0.894,2.22,2.573,0.029,0.001,0.015
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,10,2,female,1.021,2.332,2.573,0.024,0.056,0.066
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,10,2,male,0.919,,2.354,,,0.043
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,10,3,female,1.033,2.254,2.456,0.002,0.046,0.031
D.buzzatii,Binjour,-25.52,151.45,1994,1994,25,10,3,male,0.929,2.234,2.448,0.003,0.056,0.049
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,1,1,female,0.858,2.304,2.608,,,
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,1,1,male,0.748,2.29,2.518,0.013,0.012,0.089
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,1,2,female,0.825,2.266,2.525,0.01,0.042,0.092
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,1,2,male,0.789,2.233,2.566,0.001,0.04,0.182
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,1,3,female,0.895,2.242,2.475,0.022,0.001,0.072
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,1,3,male,0.74,2.276,2.538,0.007,0.026,0.116
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,2,1,female,0.85,2.225,2.404,0.038,0.013,0.07
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,2,1,male,0.757,2.199,2.485,0.018,0.038,0.02
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,2,2,female,0.814,2.26,2.205,0.075,0.075,0.213
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,2,2,male,0.723,2.192,2.404,0.023,0.005,0.006
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,2,3,female,0.828,2.296,2.364,0.051,0.059,0.064
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,2,3,male,0.779,2.309,2.694,0.025,0.047,0.018
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,3,1,female,0.899,2.218,2.676,0.024,0.033,0.015
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,3,1,male,0.786,2.239,2.738,0.004,0.065,0.032
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,3,2,female,0.957,2.257,2.666,0.003,0.046,0.077
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,3,2,male,0.769,2.223,2.607,0.018,0.019,0.17
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,3,3,female,0.931,2.196,2.551,0.048,0.052,0.055
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,3,3,male,0.793,2.166,2.458,0.025,0.043,0.052
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,4,1,female,0.854,2.273,2.455,0.02,0.019,0.171
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,4,1,male,0.784,2.203,2.488,0.01,0.048,0.092
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,4,2,female,0.869,2.223,2.585,0.006,0.026,0.061
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,4,2,male,0.764,2.231,2.263,0.025,0.088,0.013
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,4,3,female,0.819,2.204,2.613,0.005,0.054,0.041
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,4,3,male,0.789,2.197,2.508,0.052,0.057,0.173
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,5,1,female,0.888,2.252,2.34,0.001,0.064,0.026
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,5,1,male,0.747,2.267,2.4,0.019,0.025,0.1
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,5,2,female,1.003,2.207,2.629,0.005,0.081,0.215
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,5,2,male,0.742,2.185,2.558,0.013,0.014,0.065
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,5,3,female,0.871,2.28,2.516,0.007,0.002,0.009
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,5,3,male,0.714,2.205,2.489,0.016,0.07,0.034
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,6,1,female,0.99,2.175,2.585,0.009,0.011,0.098
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,6,1,male,0.715,2.208,2.532,0.019,0.004,0.203
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,6,2,female,0.861,2.28,2.565,0.008,0.053,0.074
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,6,2,male,0.757,2.201,2.656,0.019,0.034,0.115
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,6,3,female,0.877,2.262,2.663,0.02,0.016,0.122
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,6,3,male,0.724,2.233,2.592,0.023,0.008,0.012
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,7,1,female,0.89,2.28,2.637,0.02,0.016,0.012
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,7,1,male,0.738,2.202,2.518,0.003,0.066,0.031
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,7,2,female,0.903,2.242,2.708,0.003,0.098,0.129
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,7,2,male,0.756,2.183,2.604,0.016,0.032,0.038
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,7,3,female,0.891,2.22,2.457,0.027,0.07,0.023
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,7,3,male,0.727,2.238,2.504,0.011,0.099,0.033
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,8,1,female,0.875,2.285,2.537,0.03,0.058,0.122
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,8,1,male,0.791,2.192,2.54,0.042,0.043,0.003
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,8,2,female,0.866,2.26,2.58,0.035,0.013,0.225
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,8,2,male,0.683,2.343,2.278,0.073,0.113,0.039
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,8,3,female,0.896,2.179,2.288,0.043,0.077,0.042
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,8,3,male,0.824,2.21,2.808,0.031,0.035,0.11
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,9,1,female,0.882,2.277,2.343,0.059,0.091,0.165
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,9,1,male,0.819,2.146,2.356,0.01,0.071,0.293
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,9,2,female,0.881,2.288,2.653,0.028,0.105,0.081
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,9,2,male,0.776,2.213,2.515,0.054,0.053,0.09
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,9,3,female,0.796,2.304,2.646,0.003,0.053,0.041
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,9,3,male,0.704,2.269,2.574,0.011,0.046,0.045
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,10,1,female,0.877,2.269,2.401,0.029,0.059,0.061
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,10,1,male,0.79,2.227,2.457,0.015,0.069,0.06
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,10,2,female,0.892,2.255,2.568,0.001,0.024,0.048
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,10,2,male,0.769,2.264,2.516,0.012,0.058,0.162
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,10,3,female,0.928,2.253,2.432,0.009,0.033,0.066
D.buzzatii,Binjour,-25.52,151.45,1994,1994,30,10,3,male,0.772,2.245,2.578,0.051,0.026,0.105
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,1,1,female,1.16,2.281,2.509,0.06,0.031,0.028
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,1,1,male,0.982,2.292,2.258,0.026,0.033,0.015
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,1,2,female,1.195,2.236,2.379,0.033,0.001,0.095
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,1,2,male,0.994,2.259,2.599,0.031,0.085,0.01
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,1,3,female,1.283,2.262,2.531,0.005,0.043,0.119
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,1,3,male,0.934,2.261,2.47,0.015,0.027,0.026
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,2,1,female,1.161,2.233,2.423,0.008,0.046,0.062
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,2,1,male,1.008,2.339,2.712,0.013,0.005,0.097
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,2,2,female,1.213,2.23,2.24,0.008,0.041,0.021
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,2,2,male,1.03,2.289,2.451,0.019,0.048,0.074
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,2,3,female,1.143,2.272,2.303,0.018,0.036,0.019
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,2,3,male,0.965,2.248,2.406,0.018,0.022,0.098
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,3,1,female,1.225,2.281,2.507,0.031,0.043,0.21
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,3,1,male,1.078,2.177,2.425,0.016,0.014,0.056
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,3,2,female,1.233,2.217,2.462,0.039,0.023,0.12
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,3,2,male,1.066,2.219,2.538,0.008,0.016,0.068
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,3,3,female,1.126,2.276,2.423,0.026,0.065,0.155
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,3,3,male,0.979,2.306,2.655,0,0.026,0.099
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,4,1,female,1.177,2.286,2.439,0.004,0.016,0.008
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,4,1,male,1.009,2.246,2.428,0.014,0.082,0.091
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,4,2,female,1.276,2.247,2.331,0.031,0.059,0.051
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,4,2,male,1.043,2.292,2.442,0.01,0.041,0.095
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,4,3,female,1.197,2.249,2.533,0.007,0.093,0.167
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,4,3,male,0.945,2.247,2.39,0.016,0.01,0.056
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,5,1,female,1.189,2.314,2.366,0.031,0.023,0.07
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,5,1,male,0.993,2.228,2.491,0.026,0.028,0.051
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,5,2,female,1.172,2.273,2.404,0,0.031,0.027
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,5,2,male,1.034,2.22,2.594,0.02,0.04,0.044
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,5,3,female,1.092,2.237,2.424,0.012,0.061,0.035
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,5,3,male,1.005,2.257,2.36,0.011,0.036,0.082
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,6,1,female,1.167,2.266,2.427,0.01,0.029,0.177
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,6,1,male,1.021,2.21,2.313,0.031,0.048,0.066
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,6,2,female,1.178,2.329,2.512,0.026,0.006,0.033
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,6,2,male,0.984,2.247,2.476,0.018,0.045,0.001
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,6,3,female,1.241,2.269,2.513,0.006,0.023,0.096
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,6,3,male,1.029,2.285,2.432,0.058,0.083,0.15
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,7,1,female,1.192,2.26,2.451,0.041,0.008,0.033
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,7,1,male,1.04,2.33,2.607,0.01,0.053,0.14
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,7,2,female,1.187,2.333,2.547,0.024,0.037,0.03
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,7,2,male,1.018,2.231,2.474,0.058,0.074,0.023
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,7,3,female,1.088,2.316,2.446,0.036,0.063,0.065
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,7,3,male,0.976,2.223,2.362,0.015,0.07,0.012
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,8,1,female,1.176,2.299,2.676,0.003,0.02,0.001
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,8,1,male,0.991,2.254,2.409,0.024,0.01,0.095
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,8,2,female,1.233,2.239,2.55,0.025,0.002,0.02
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,8,2,male,0.971,2.347,2.609,0.057,0.009,0.039
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,8,3,female,1.204,2.222,2.476,0.049,0.013,0.029
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,8,3,male,1.036,2.265,2.587,0.013,0.034,0.17
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,9,1,female,1.233,2.372,2.412,0.048,0.121,0.078
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,9,1,male,1.012,2.27,2.532,0.019,0.005,0.157
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,9,2,female,1.244,2.255,2.485,0.01,0.037,0.016
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,9,2,male,1.087,2.146,2.353,0.006,0.042,0.104
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,9,3,female,1.094,2.315,2.582,0.003,0.036,0.12
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,9,3,male,0.968,2.307,2.29,0.014,0.102,0.18
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,10,1,female,1.156,2.281,2.463,0.015,0.024,0.063
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,10,1,male,1.021,2.222,2.318,0.032,0.008,0.028
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,10,2,female,1.142,2.227,2.597,0.056,0.035,0.013
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,10,2,male,1.053,2.238,2.459,0.008,0.019,0.002
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,10,3,female,1.243,2.28,2.284,0.004,0.001,0.039
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,20,10,3,male,0.98,2.297,2.378,0.051,0.006,0.107
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,1,1,female,1.069,2.241,2.493,0.025,0.017,0.058
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,1,1,male,0.897,2.179,2.516,0.067,0.082,0.053
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,1,2,female,1.05,2.27,2.581,0.048,0.004,0.133
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,1,2,male,0.88,2.297,2.533,0.034,0.083,0.019
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,1,3,female,1.067,2.257,2.639,0.02,0,0.081
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,1,3,male,0.847,2.205,2.443,0.038,0.057,0.04
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,1,female,1.077,2.301,2.526,0,0.024,0.087
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,1,male,0.904,2.304,2.365,0.008,0.062,0.063
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,2,female,1.056,2.279,2.605,0.02,0.099,0.264
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,2,male,0.911,2.304,2.418,0.025,0.014,0.045
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,3,female,1.021,2.255,2.62,0.002,0.01,0.154
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,3,male,0.866,2.3,2.53,0.013,0.019,0.134
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,1,female,1.035,2.311,2.466,0.033,0.047,0.008
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,1,male,0.916,2.205,2.432,0.001,0.051,0.061
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,2,female,1.025,2.306,2.597,0.01,0.066,0.032
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,2,male,0.858,2.301,2.481,0.013,0.046,0.115
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,3,female,0.978,2.361,2.526,0.018,0.071,0.049
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,3,male,0.84,2.319,2.609,0.025,0.088,0.073
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,1,female,1.004,2.318,2.496,0.022,0.043,0.098
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,1,male,0.867,,2.35,,,0.101
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,2,female,0.941,2.228,2.369,0.037,0.048,0.059
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,2,male,0.94,2.258,2.434,0.014,0.028,0.098
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,3,female,1.021,2.327,2.554,0.028,0.034,0.106
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,3,male,0.927,2.261,2.512,0.025,0.016,0.15
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,1,female,0.975,2.324,2.448,0.009,0.032,0.103
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,1,male,0.879,2.256,2.423,0.001,0.049,0.072
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,2,female,1.088,2.291,2.442,0.019,0.045,0.05
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,2,male,0.913,2.267,2.523,0.055,0.011,0.088
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,3,female,0.97,2.291,2.331,0.009,0.014,0.057
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,3,male,0.873,2.185,2.499,0.017,0.003,0.03
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,1,female,1.091,2.245,2.447,0.006,0.042,0.099
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,1,male,0.842,2.149,2.52,0.01,0.037,0.093
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,2,female,0.982,2.256,2.674,0.019,0.033,0.118
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,2,male,0.846,2.271,2.67,0.014,0.005,0.047
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,3,female,1.033,2.26,2.409,0.026,0.02,0.09
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,3,male,0.909,2.24,2.473,0.044,0.01,0
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,1,female,1.006,2.278,2.386,0.001,0.047,0.047
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,1,male,0.9,2.237,2.437,0.013,0.008,0.056
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,2,female,1.103,2.282,2.544,0.058,0.001,0.178
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,2,male,0.839,2.231,2.542,0.015,0.028,0.17
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,3,female,1.03,2.317,2.507,0.016,0.075,0.088
D.buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,3,male,0.822,2.222,2.435,0.039,0.029,0.016
